,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2471222,1942-09-01,27.568,0.419,Gandhinagar,India,23.31N,72.52E
2471223,1942-10-01,27.667,0.364,Gandhinagar,India,23.31N,72.52E
2471224,1942-11-01,24.252,0.3389999999999999,Gandhinagar,India,23.31N,72.52E
2471225,1942-12-01,19.488,0.283,Gandhinagar,India,23.31N,72.52E
2471226,1943-01-01,19.044,0.191,Gandhinagar,India,23.31N,72.52E
2471227,1943-02-01,22.072000000000006,0.591,Gandhinagar,India,23.31N,72.52E
2471228,1943-03-01,27.106,0.253,Gandhinagar,India,23.31N,72.52E
2471229,1943-04-01,30.19400000000001,0.19,Gandhinagar,India,23.31N,72.52E
2471230,1943-05-01,34.194,0.573,Gandhinagar,India,23.31N,72.52E
2471231,1943-06-01,31.275,0.469,Gandhinagar,India,23.31N,72.52E
2471232,1943-07-01,28.097,0.1969999999999999,Gandhinagar,India,23.31N,72.52E
2471233,1943-08-01,26.936,0.4379999999999999,Gandhinagar,India,23.31N,72.52E
2471234,1943-09-01,27.356,0.5579999999999999,Gandhinagar,India,23.31N,72.52E
2471235,1943-10-01,27.532,0.305,Gandhinagar,India,23.31N,72.52E
2471236,1943-11-01,24.976,0.23,Gandhinagar,India,23.31N,72.52E
2471237,1943-12-01,21.47,0.366,Gandhinagar,India,23.31N,72.52E
2471238,1944-01-01,19.265,0.242,Gandhinagar,India,23.31N,72.52E
2471239,1944-02-01,21.024,0.131,Gandhinagar,India,23.31N,72.52E
2471240,1944-03-01,25.632,0.662,Gandhinagar,India,23.31N,72.52E
2471241,1944-04-01,29.784,0.222,Gandhinagar,India,23.31N,72.52E
2471242,1944-05-01,33.422000000000004,0.1689999999999999,Gandhinagar,India,23.31N,72.52E
2471243,1944-06-01,31.84800000000001,0.366,Gandhinagar,India,23.31N,72.52E
2471244,1944-07-01,28.287,0.226,Gandhinagar,India,23.31N,72.52E
2471245,1944-08-01,27.237,0.802,Gandhinagar,India,23.31N,72.52E
2471246,1944-09-01,28.099,0.15,Gandhinagar,India,23.31N,72.52E
2471247,1944-10-01,27.261,0.8370000000000001,Gandhinagar,India,23.31N,72.52E
2471248,1944-11-01,24.421,0.405,Gandhinagar,India,23.31N,72.52E
2471249,1944-12-01,21.392,0.222,Gandhinagar,India,23.31N,72.52E
2471250,1945-01-01,17.695,0.42,Gandhinagar,India,23.31N,72.52E
2471251,1945-02-01,21.127,0.315,Gandhinagar,India,23.31N,72.52E
2471252,1945-03-01,26.643,0.352,Gandhinagar,India,23.31N,72.52E
2471253,1945-04-01,29.685,0.696,Gandhinagar,India,23.31N,72.52E
2471254,1945-05-01,32.437000000000005,0.3879999999999999,Gandhinagar,India,23.31N,72.52E
2471255,1945-06-01,32.142,0.606,Gandhinagar,India,23.31N,72.52E
2471256,1945-07-01,27.781,0.345,Gandhinagar,India,23.31N,72.52E
2471257,1945-08-01,27.77,0.243,Gandhinagar,India,23.31N,72.52E
2471258,1945-09-01,27.612,0.444,Gandhinagar,India,23.31N,72.52E
2471259,1945-10-01,26.972,0.287,Gandhinagar,India,23.31N,72.52E
2471260,1945-11-01,23.374,0.241,Gandhinagar,India,23.31N,72.52E
2471261,1945-12-01,18.653,0.255,Gandhinagar,India,23.31N,72.52E
2471262,1946-01-01,19.452,0.4029999999999999,Gandhinagar,India,23.31N,72.52E
2471263,1946-02-01,23.084000000000003,0.484,Gandhinagar,India,23.31N,72.52E
2471264,1946-03-01,26.129,0.1989999999999999,Gandhinagar,India,23.31N,72.52E
2471265,1946-04-01,31.951,0.478,Gandhinagar,India,23.31N,72.52E
2471266,1946-05-01,32.697,0.519,Gandhinagar,India,23.31N,72.52E
2471267,1946-06-01,31.866,0.221,Gandhinagar,India,23.31N,72.52E
2471268,1946-07-01,28.562,0.261,Gandhinagar,India,23.31N,72.52E
2471269,1946-08-01,26.875,0.241,Gandhinagar,India,23.31N,72.52E
2471270,1946-09-01,27.584,0.153,Gandhinagar,India,23.31N,72.52E
2471271,1946-10-01,28.117,0.223,Gandhinagar,India,23.31N,72.52E
2471272,1946-11-01,23.335,1.099,Gandhinagar,India,23.31N,72.52E
2471273,1946-12-01,20.098,0.385,Gandhinagar,India,23.31N,72.52E
2471274,1947-01-01,18.997,0.385,Gandhinagar,India,23.31N,72.52E
2471275,1947-02-01,22.009,0.207,Gandhinagar,India,23.31N,72.52E
2471276,1947-03-01,26.776,0.2789999999999999,Gandhinagar,India,23.31N,72.52E
2471277,1947-04-01,30.513,0.7,Gandhinagar,India,23.31N,72.52E
2471278,1947-05-01,33.634,0.297,Gandhinagar,India,23.31N,72.52E
2471279,1947-06-01,32.603,0.201,Gandhinagar,India,23.31N,72.52E
2471280,1947-07-01,29.414,0.455,Gandhinagar,India,23.31N,72.52E
2471281,1947-08-01,28.614,0.52,Gandhinagar,India,23.31N,72.52E
2471282,1947-09-01,27.46,0.237,Gandhinagar,India,23.31N,72.52E
2471283,1947-10-01,26.107,0.2339999999999999,Gandhinagar,India,23.31N,72.52E
2471284,1947-11-01,24.659,0.296,Gandhinagar,India,23.31N,72.52E
2471285,1947-12-01,20.764,0.287,Gandhinagar,India,23.31N,72.52E
2471286,1948-01-01,19.11,1.152,Gandhinagar,India,23.31N,72.52E
2471287,1948-02-01,21.289,0.354,Gandhinagar,India,23.31N,72.52E
2471288,1948-03-01,26.917,0.411,Gandhinagar,India,23.31N,72.52E
2471289,1948-04-01,31.649,0.213,Gandhinagar,India,23.31N,72.52E
2471290,1948-05-01,34.322,0.342,Gandhinagar,India,23.31N,72.52E
2471291,1948-06-01,32.667,0.84,Gandhinagar,India,23.31N,72.52E
2471292,1948-07-01,29.981,1.1740000000000002,Gandhinagar,India,23.31N,72.52E
2471293,1948-08-01,27.975,0.889,Gandhinagar,India,23.31N,72.52E
2471294,1948-09-01,28.269,0.6920000000000001,Gandhinagar,India,23.31N,72.52E
2471295,1948-10-01,28.378,0.494,Gandhinagar,India,23.31N,72.52E
2471296,1948-11-01,24.19400000000001,0.728,Gandhinagar,India,23.31N,72.52E
2471297,1948-12-01,20.807,0.731,Gandhinagar,India,23.31N,72.52E
2471298,1949-01-01,21.108,0.8490000000000001,Gandhinagar,India,23.31N,72.52E
2471299,1949-02-01,21.92,0.236,Gandhinagar,India,23.31N,72.52E
2471300,1949-03-01,27.452,0.411,Gandhinagar,India,23.31N,72.52E
2471301,1949-04-01,31.918000000000006,0.4,Gandhinagar,India,23.31N,72.52E
2471302,1949-05-01,34.274,0.3279999999999999,Gandhinagar,India,23.31N,72.52E
2471303,1949-06-01,32.161,1.117,Gandhinagar,India,23.31N,72.52E
2471304,1949-07-01,29.131,0.748,Gandhinagar,India,23.31N,72.52E
2471305,1949-08-01,28.02,0.883,Gandhinagar,India,23.31N,72.52E
2471306,1949-09-01,28.454,0.318,Gandhinagar,India,23.31N,72.52E
2471307,1949-10-01,27.47,1.606,Gandhinagar,India,23.31N,72.52E
2471308,1949-11-01,23.301,0.927,Gandhinagar,India,23.31N,72.52E
2471309,1949-12-01,20.122,0.428,Gandhinagar,India,23.31N,72.52E
2471310,1950-01-01,19.938,0.181,Gandhinagar,India,23.31N,72.52E
2471311,1950-02-01,19.343,0.181,Gandhinagar,India,23.31N,72.52E
2471312,1950-03-01,25.817,0.585,Gandhinagar,India,23.31N,72.52E
2471313,1950-04-01,30.395,1.071,Gandhinagar,India,23.31N,72.52E
2471314,1950-05-01,33.326,0.499,Gandhinagar,India,23.31N,72.52E
2471315,1950-06-01,32.309,0.465,Gandhinagar,India,23.31N,72.52E
2471316,1950-07-01,27.893,0.69,Gandhinagar,India,23.31N,72.52E
2471317,1950-08-01,27.462,0.451,Gandhinagar,India,23.31N,72.52E
2471318,1950-09-01,27.855,0.352,Gandhinagar,India,23.31N,72.52E
2471319,1950-10-01,27.325,0.957,Gandhinagar,India,23.31N,72.52E
2471320,1950-11-01,22.388,0.55,Gandhinagar,India,23.31N,72.52E
2471321,1950-12-01,18.682,0.371,Gandhinagar,India,23.31N,72.52E
2471322,1951-01-01,17.983,0.929,Gandhinagar,India,23.31N,72.52E
2471323,1951-02-01,21.375,0.809,Gandhinagar,India,23.31N,72.52E
2471324,1951-03-01,26.467,0.23,Gandhinagar,India,23.31N,72.52E
2471325,1951-04-01,29.063,0.314,Gandhinagar,India,23.31N,72.52E
2471326,1951-05-01,33.069,0.377,Gandhinagar,India,23.31N,72.52E
2471327,1951-06-01,32.207,0.5770000000000001,Gandhinagar,India,23.31N,72.52E
2471328,1951-07-01,30.338,0.52,Gandhinagar,India,23.31N,72.52E
2471329,1951-08-01,27.815,0.178,Gandhinagar,India,23.31N,72.52E
2471330,1951-09-01,29.639,0.6990000000000001,Gandhinagar,India,23.31N,72.52E
2471331,1951-10-01,29.978,0.2239999999999999,Gandhinagar,India,23.31N,72.52E
2471332,1951-11-01,25.553,0.228,Gandhinagar,India,23.31N,72.52E
2471333,1951-12-01,20.827,0.301,Gandhinagar,India,23.31N,72.52E
2471334,1952-01-01,20.524,0.375,Gandhinagar,India,23.31N,72.52E
2471335,1952-02-01,23.079,0.139,Gandhinagar,India,23.31N,72.52E
2471336,1952-03-01,26.553,0.152,Gandhinagar,India,23.31N,72.52E
2471337,1952-04-01,31.531,0.346,Gandhinagar,India,23.31N,72.52E
2471338,1952-05-01,34.21100000000001,0.408,Gandhinagar,India,23.31N,72.52E
2471339,1952-06-01,32.185,0.243,Gandhinagar,India,23.31N,72.52E
2471340,1952-07-01,28.64,0.21,Gandhinagar,India,23.31N,72.52E
2471341,1952-08-01,27.101,0.195,Gandhinagar,India,23.31N,72.52E
2471342,1952-09-01,28.115,0.365,Gandhinagar,India,23.31N,72.52E
2471343,1952-10-01,28.383000000000006,0.501,Gandhinagar,India,23.31N,72.52E
2471344,1952-11-01,23.799,0.242,Gandhinagar,India,23.31N,72.52E
2471345,1952-12-01,20.839,0.2739999999999999,Gandhinagar,India,23.31N,72.52E
2471346,1953-01-01,19.236,0.42,Gandhinagar,India,23.31N,72.52E
2471347,1953-02-01,23.950000000000006,0.3,Gandhinagar,India,23.31N,72.52E
2471348,1953-03-01,28.722,0.288,Gandhinagar,India,23.31N,72.52E
2471349,1953-04-01,31.058000000000003,0.368,Gandhinagar,India,23.31N,72.52E
2471350,1953-05-01,32.703,0.284,Gandhinagar,India,23.31N,72.52E
2471351,1953-06-01,32.327,0.245,Gandhinagar,India,23.31N,72.52E
2471352,1953-07-01,29.194000000000003,0.36,Gandhinagar,India,23.31N,72.52E
2471353,1953-08-01,27.198,0.4479999999999999,Gandhinagar,India,23.31N,72.52E
2471354,1953-09-01,27.929,0.222,Gandhinagar,India,23.31N,72.52E
2471355,1953-10-01,27.308000000000003,0.557,Gandhinagar,India,23.31N,72.52E
2471356,1953-11-01,23.94,0.58,Gandhinagar,India,23.31N,72.52E
2471357,1953-12-01,22.143,0.561,Gandhinagar,India,23.31N,72.52E
2471358,1954-01-01,18.867,0.682,Gandhinagar,India,23.31N,72.52E
2471359,1954-02-01,22.915000000000006,0.3379999999999999,Gandhinagar,India,23.31N,72.52E
2471360,1954-03-01,26.961,0.442,Gandhinagar,India,23.31N,72.52E
2471361,1954-04-01,30.99,0.4589999999999999,Gandhinagar,India,23.31N,72.52E
2471362,1954-05-01,33.761,0.565,Gandhinagar,India,23.31N,72.52E
2471363,1954-06-01,32.191,0.26,Gandhinagar,India,23.31N,72.52E
2471364,1954-07-01,29.008000000000003,0.152,Gandhinagar,India,23.31N,72.52E
2471365,1954-08-01,28.35,0.207,Gandhinagar,India,23.31N,72.52E
2471366,1954-09-01,27.376,0.4639999999999999,Gandhinagar,India,23.31N,72.52E
2471367,1954-10-01,26.05,0.158,Gandhinagar,India,23.31N,72.52E
2471368,1954-11-01,23.901,0.4529999999999999,Gandhinagar,India,23.31N,72.52E
2471369,1954-12-01,20.15,0.598,Gandhinagar,India,23.31N,72.52E
2471370,1955-01-01,19.728,0.181,Gandhinagar,India,23.31N,72.52E
2471371,1955-02-01,22.56900000000001,0.514,Gandhinagar,India,23.31N,72.52E
2471372,1955-03-01,28.365,0.193,Gandhinagar,India,23.31N,72.52E
2471373,1955-04-01,29.47,0.382,Gandhinagar,India,23.31N,72.52E
2471374,1955-05-01,33.11900000000001,0.512,Gandhinagar,India,23.31N,72.52E
2471375,1955-06-01,31.91,0.252,Gandhinagar,India,23.31N,72.52E
2471376,1955-07-01,29.661,0.498,Gandhinagar,India,23.31N,72.52E
2471377,1955-08-01,27.551,0.364,Gandhinagar,India,23.31N,72.52E
2471378,1955-09-01,27.766,0.209,Gandhinagar,India,23.31N,72.52E
2471379,1955-10-01,26.94100000000001,0.305,Gandhinagar,India,23.31N,72.52E
2471380,1955-11-01,22.688,0.392,Gandhinagar,India,23.31N,72.52E
2471381,1955-12-01,20.358,0.311,Gandhinagar,India,23.31N,72.52E
2471382,1956-01-01,19.537,0.288,Gandhinagar,India,23.31N,72.52E
2471383,1956-02-01,21.50500000000001,0.506,Gandhinagar,India,23.31N,72.52E
2471384,1956-03-01,27.422,0.249,Gandhinagar,India,23.31N,72.52E
2471385,1956-04-01,30.983,0.4379999999999999,Gandhinagar,India,23.31N,72.52E
2471386,1956-05-01,33.527,0.498,Gandhinagar,India,23.31N,72.52E
2471387,1956-06-01,31.31900000000001,0.345,Gandhinagar,India,23.31N,72.52E
2471388,1956-07-01,27.075,0.421,Gandhinagar,India,23.31N,72.52E
2471389,1956-08-01,26.557,0.354,Gandhinagar,India,23.31N,72.52E
2471390,1956-09-01,27.868,0.222,Gandhinagar,India,23.31N,72.52E
2471391,1956-10-01,26.031,0.812,Gandhinagar,India,23.31N,72.52E
2471392,1956-11-01,23.183000000000003,0.5720000000000001,Gandhinagar,India,23.31N,72.52E
2471393,1956-12-01,20.346,0.422,Gandhinagar,India,23.31N,72.52E
2471394,1957-01-01,18.938,0.503,Gandhinagar,India,23.31N,72.52E
2471395,1957-02-01,20.058,0.608,Gandhinagar,India,23.31N,72.52E
2471396,1957-03-01,25.157,0.362,Gandhinagar,India,23.31N,72.52E
2471397,1957-04-01,29.979000000000006,0.617,Gandhinagar,India,23.31N,72.52E
2471398,1957-05-01,32.155,0.407,Gandhinagar,India,23.31N,72.52E
2471399,1957-06-01,32.025,0.482,Gandhinagar,India,23.31N,72.52E
2471400,1957-07-01,29.331,0.537,Gandhinagar,India,23.31N,72.52E
2471401,1957-08-01,28.283,0.823,Gandhinagar,India,23.31N,72.52E
2471402,1957-09-01,28.443,0.8859999999999999,Gandhinagar,India,23.31N,72.52E
2471403,1957-10-01,28.143,0.568,Gandhinagar,India,23.31N,72.52E
2471404,1957-11-01,25.692,0.519,Gandhinagar,India,23.31N,72.52E
2471405,1957-12-01,21.094,0.6829999999999999,Gandhinagar,India,23.31N,72.52E
2471406,1958-01-01,21.27,0.488,Gandhinagar,India,23.31N,72.52E
2471407,1958-02-01,22.033,0.6,Gandhinagar,India,23.31N,72.52E
2471408,1958-03-01,27.582,0.371,Gandhinagar,India,23.31N,72.52E
2471409,1958-04-01,31.75500000000001,0.353,Gandhinagar,India,23.31N,72.52E
2471410,1958-05-01,33.943000000000005,0.491,Gandhinagar,India,23.31N,72.52E
2471411,1958-06-01,32.898,0.416,Gandhinagar,India,23.31N,72.52E
2471412,1958-07-01,28.877,0.5329999999999999,Gandhinagar,India,23.31N,72.52E
2471413,1958-08-01,28.892,0.284,Gandhinagar,India,23.31N,72.52E
2471414,1958-09-01,27.511,0.512,Gandhinagar,India,23.31N,72.52E
2471415,1958-10-01,27.292,0.376,Gandhinagar,India,23.31N,72.52E
2471416,1958-11-01,24.193,0.331,Gandhinagar,India,23.31N,72.52E
2471417,1958-12-01,21.112,0.3779999999999999,Gandhinagar,India,23.31N,72.52E
2471418,1959-01-01,19.338,0.353,Gandhinagar,India,23.31N,72.52E
2471419,1959-02-01,21.729000000000006,0.35,Gandhinagar,India,23.31N,72.52E
2471420,1959-03-01,27.742,0.597,Gandhinagar,India,23.31N,72.52E
2471421,1959-04-01,31.251,0.298,Gandhinagar,India,23.31N,72.52E
2471422,1959-05-01,33.844,0.336,Gandhinagar,India,23.31N,72.52E
2471423,1959-06-01,32.268,0.457,Gandhinagar,India,23.31N,72.52E
2471424,1959-07-01,27.756,0.784,Gandhinagar,India,23.31N,72.52E
2471425,1959-08-01,27.095,0.483,Gandhinagar,India,23.31N,72.52E
2471426,1959-09-01,27.334,0.44,Gandhinagar,India,23.31N,72.52E
2471427,1959-10-01,27.519,0.861,Gandhinagar,India,23.31N,72.52E
2471428,1959-11-01,24.072,0.425,Gandhinagar,India,23.31N,72.52E
2471429,1959-12-01,20.705,0.8640000000000001,Gandhinagar,India,23.31N,72.52E
2471430,1960-01-01,19.052,0.536,Gandhinagar,India,23.31N,72.52E
2471431,1960-02-01,23.654,0.466,Gandhinagar,India,23.31N,72.52E
2471432,1960-03-01,25.362,0.475,Gandhinagar,India,23.31N,72.52E
2471433,1960-04-01,29.91,0.35,Gandhinagar,India,23.31N,72.52E
2471434,1960-05-01,32.905,0.845,Gandhinagar,India,23.31N,72.52E
2471435,1960-06-01,31.781,0.3779999999999999,Gandhinagar,India,23.31N,72.52E
2471436,1960-07-01,29.251,0.254,Gandhinagar,India,23.31N,72.52E
2471437,1960-08-01,27.298,0.4379999999999999,Gandhinagar,India,23.31N,72.52E
2471438,1960-09-01,28.924,0.32,Gandhinagar,India,23.31N,72.52E
2471439,1960-10-01,27.718000000000004,0.512,Gandhinagar,India,23.31N,72.52E
2471440,1960-11-01,24.003,0.456,Gandhinagar,India,23.31N,72.52E
2471441,1960-12-01,21.326,0.32,Gandhinagar,India,23.31N,72.52E
2471442,1961-01-01,19.758,0.4479999999999999,Gandhinagar,India,23.31N,72.52E
2471443,1961-02-01,20.427,0.213,Gandhinagar,India,23.31N,72.52E
2471444,1961-03-01,27.59,0.372,Gandhinagar,India,23.31N,72.52E
2471445,1961-04-01,30.15,0.226,Gandhinagar,India,23.31N,72.52E
2471446,1961-05-01,33.24100000000001,0.3879999999999999,Gandhinagar,India,23.31N,72.52E
2471447,1961-06-01,31.107,0.748,Gandhinagar,India,23.31N,72.52E
2471448,1961-07-01,28.249,0.319,Gandhinagar,India,23.31N,72.52E
2471449,1961-08-01,28.1,0.335,Gandhinagar,India,23.31N,72.52E
2471450,1961-09-01,27.372,0.2789999999999999,Gandhinagar,India,23.31N,72.52E
2471451,1961-10-01,26.561,0.385,Gandhinagar,India,23.31N,72.52E
2471452,1961-11-01,23.678,0.669,Gandhinagar,India,23.31N,72.52E
2471453,1961-12-01,19.284,0.593,Gandhinagar,India,23.31N,72.52E
2471454,1962-01-01,18.009999999999994,0.368,Gandhinagar,India,23.31N,72.52E
2471455,1962-02-01,22.502,0.4479999999999999,Gandhinagar,India,23.31N,72.52E
2471456,1962-03-01,26.237,0.509,Gandhinagar,India,23.31N,72.52E
2471457,1962-04-01,30.732000000000006,0.368,Gandhinagar,India,23.31N,72.52E
2471458,1962-05-01,33.644000000000005,0.361,Gandhinagar,India,23.31N,72.52E
2471459,1962-06-01,32.004,0.535,Gandhinagar,India,23.31N,72.52E
2471460,1962-07-01,29.066,0.512,Gandhinagar,India,23.31N,72.52E
2471461,1962-08-01,28.052,0.5329999999999999,Gandhinagar,India,23.31N,72.52E
2471462,1962-09-01,28.011,0.28,Gandhinagar,India,23.31N,72.52E
2471463,1962-10-01,26.407,1.121,Gandhinagar,India,23.31N,72.52E
2471464,1962-11-01,24.212,0.359,Gandhinagar,India,23.31N,72.52E
2471465,1962-12-01,20.808000000000003,0.639,Gandhinagar,India,23.31N,72.52E
2471466,1963-01-01,20.0,0.723,Gandhinagar,India,23.31N,72.52E
2471467,1963-02-01,23.72600000000001,0.376,Gandhinagar,India,23.31N,72.52E
2471468,1963-03-01,26.861,0.478,Gandhinagar,India,23.31N,72.52E
2471469,1963-04-01,30.342,0.5660000000000001,Gandhinagar,India,23.31N,72.52E
2471470,1963-05-01,32.794000000000004,0.517,Gandhinagar,India,23.31N,72.52E
2471471,1963-06-01,32.134,0.512,Gandhinagar,India,23.31N,72.52E
2471472,1963-07-01,29.323,0.3289999999999999,Gandhinagar,India,23.31N,72.52E
2471473,1963-08-01,27.669,0.349,Gandhinagar,India,23.31N,72.52E
2471474,1963-09-01,27.625,0.93,Gandhinagar,India,23.31N,72.52E
2471475,1963-10-01,27.908,0.496,Gandhinagar,India,23.31N,72.52E
2471476,1963-11-01,25.35,0.335,Gandhinagar,India,23.31N,72.52E
2471477,1963-12-01,21.43,0.3989999999999999,Gandhinagar,India,23.31N,72.52E
2471478,1964-01-01,17.775,0.426,Gandhinagar,India,23.31N,72.52E
2471479,1964-02-01,21.797,0.242,Gandhinagar,India,23.31N,72.52E
2471480,1964-03-01,27.99,0.226,Gandhinagar,India,23.31N,72.52E
2471481,1964-04-01,31.622,0.347,Gandhinagar,India,23.31N,72.52E
2471482,1964-05-01,33.133,0.3829999999999999,Gandhinagar,India,23.31N,72.52E
2471483,1964-06-01,31.39,0.612,Gandhinagar,India,23.31N,72.52E
2471484,1964-07-01,28.532,0.346,Gandhinagar,India,23.31N,72.52E
2471485,1964-08-01,27.643,0.283,Gandhinagar,India,23.31N,72.52E
2471486,1964-09-01,28.244,0.627,Gandhinagar,India,23.31N,72.52E
2471487,1964-10-01,26.911,0.439,Gandhinagar,India,23.31N,72.52E
2471488,1964-11-01,23.053,0.355,Gandhinagar,India,23.31N,72.52E
2471489,1964-12-01,19.997,0.562,Gandhinagar,India,23.31N,72.52E
2471490,1965-01-01,21.377,0.257,Gandhinagar,India,23.31N,72.52E
2471491,1965-02-01,22.292,0.787,Gandhinagar,India,23.31N,72.52E
2471492,1965-03-01,26.078000000000003,0.794,Gandhinagar,India,23.31N,72.52E
2471493,1965-04-01,29.394,0.3329999999999999,Gandhinagar,India,23.31N,72.52E
2471494,1965-05-01,32.11600000000001,0.419,Gandhinagar,India,23.31N,72.52E
2471495,1965-06-01,32.122,0.711,Gandhinagar,India,23.31N,72.52E
2471496,1965-07-01,28.724,0.733,Gandhinagar,India,23.31N,72.52E
2471497,1965-08-01,27.839,0.198,Gandhinagar,India,23.31N,72.52E
2471498,1965-09-01,28.009,0.265,Gandhinagar,India,23.31N,72.52E
2471499,1965-10-01,28.294,0.503,Gandhinagar,India,23.31N,72.52E
2471500,1965-11-01,25.113000000000003,0.362,Gandhinagar,India,23.31N,72.52E
2471501,1965-12-01,20.452,0.418,Gandhinagar,India,23.31N,72.52E
2471502,1966-01-01,20.704,0.508,Gandhinagar,India,23.31N,72.52E
2471503,1966-02-01,24.166,0.349,Gandhinagar,India,23.31N,72.52E
2471504,1966-03-01,25.864,0.33,Gandhinagar,India,23.31N,72.52E
2471505,1966-04-01,29.779,0.371,Gandhinagar,India,23.31N,72.52E
2471506,1966-05-01,32.701,0.727,Gandhinagar,India,23.31N,72.52E
2471507,1966-06-01,31.664,0.467,Gandhinagar,India,23.31N,72.52E
2471508,1966-07-01,28.872,1.128,Gandhinagar,India,23.31N,72.52E
2471509,1966-08-01,27.804,0.624,Gandhinagar,India,23.31N,72.52E
2471510,1966-09-01,28.058000000000003,0.391,Gandhinagar,India,23.31N,72.52E
2471511,1966-10-01,28.518,0.469,Gandhinagar,India,23.31N,72.52E
2471512,1966-11-01,24.617,0.531,Gandhinagar,India,23.31N,72.52E
2471513,1966-12-01,19.929,0.331,Gandhinagar,India,23.31N,72.52E
2471514,1967-01-01,17.922,0.492,Gandhinagar,India,23.31N,72.52E
2471515,1967-02-01,23.547,0.218,Gandhinagar,India,23.31N,72.52E
2471516,1967-03-01,26.081,0.308,Gandhinagar,India,23.31N,72.52E
2471517,1967-04-01,29.684,0.171,Gandhinagar,India,23.31N,72.52E
2471518,1967-05-01,32.703,0.818,Gandhinagar,India,23.31N,72.52E
2471519,1967-06-01,31.163,0.523,Gandhinagar,India,23.31N,72.52E
2471520,1967-07-01,28.484,0.626,Gandhinagar,India,23.31N,72.52E
2471521,1967-08-01,27.16,0.445,Gandhinagar,India,23.31N,72.52E
2471522,1967-09-01,27.549,0.395,Gandhinagar,India,23.31N,72.52E
2471523,1967-10-01,27.447,0.477,Gandhinagar,India,23.31N,72.52E
2471524,1967-11-01,24.685,0.151,Gandhinagar,India,23.31N,72.52E
2471525,1967-12-01,21.104,0.934,Gandhinagar,India,23.31N,72.52E
2471526,1968-01-01,18.535,0.645,Gandhinagar,India,23.31N,72.52E
2471527,1968-02-01,20.401,0.284,Gandhinagar,India,23.31N,72.52E
2471528,1968-03-01,26.41,0.401,Gandhinagar,India,23.31N,72.52E
2471529,1968-04-01,29.836,0.466,Gandhinagar,India,23.31N,72.52E
2471530,1968-05-01,31.719000000000005,0.524,Gandhinagar,India,23.31N,72.52E
2471531,1968-06-01,32.621,0.2789999999999999,Gandhinagar,India,23.31N,72.52E
2471532,1968-07-01,29.606,0.367,Gandhinagar,India,23.31N,72.52E
2471533,1968-08-01,27.334,0.452,Gandhinagar,India,23.31N,72.52E
2471534,1968-09-01,29.048,0.445,Gandhinagar,India,23.31N,72.52E
2471535,1968-10-01,27.859,0.8170000000000001,Gandhinagar,India,23.31N,72.52E
2471536,1968-11-01,24.69,0.304,Gandhinagar,India,23.31N,72.52E
2471537,1968-12-01,20.377,0.7490000000000001,Gandhinagar,India,23.31N,72.52E
2471538,1969-01-01,19.659,1.158,Gandhinagar,India,23.31N,72.52E
2471539,1969-02-01,22.079,0.987,Gandhinagar,India,23.31N,72.52E
2471540,1969-03-01,28.258000000000003,0.198,Gandhinagar,India,23.31N,72.52E
2471541,1969-04-01,31.125,0.523,Gandhinagar,India,23.31N,72.52E
2471542,1969-05-01,32.92,0.366,Gandhinagar,India,23.31N,72.52E
2471543,1969-06-01,32.355000000000004,0.258,Gandhinagar,India,23.31N,72.52E
2471544,1969-07-01,29.536,0.866,Gandhinagar,India,23.31N,72.52E
2471545,1969-08-01,27.46,0.617,Gandhinagar,India,23.31N,72.52E
2471546,1969-09-01,28.185,0.147,Gandhinagar,India,23.31N,72.52E
2471547,1969-10-01,28.154,0.3229999999999999,Gandhinagar,India,23.31N,72.52E
2471548,1969-11-01,25.805,0.319,Gandhinagar,India,23.31N,72.52E
2471549,1969-12-01,21.575,0.3389999999999999,Gandhinagar,India,23.31N,72.52E
2471550,1970-01-01,19.916,0.291,Gandhinagar,India,23.31N,72.52E
2471551,1970-02-01,21.792,0.296,Gandhinagar,India,23.31N,72.52E
2471552,1970-03-01,26.178,0.3929999999999999,Gandhinagar,India,23.31N,72.52E
2471553,1970-04-01,31.159,0.85,Gandhinagar,India,23.31N,72.52E
2471554,1970-05-01,33.759,0.321,Gandhinagar,India,23.31N,72.52E
2471555,1970-06-01,31.312,0.62,Gandhinagar,India,23.31N,72.52E
2471556,1970-07-01,28.954,0.348,Gandhinagar,India,23.31N,72.52E
2471557,1970-08-01,27.804,0.2739999999999999,Gandhinagar,India,23.31N,72.52E
2471558,1970-09-01,27.66,0.254,Gandhinagar,India,23.31N,72.52E
2471559,1970-10-01,28.245,0.569,Gandhinagar,India,23.31N,72.52E
2471560,1970-11-01,23.554,0.4589999999999999,Gandhinagar,India,23.31N,72.52E
2471561,1970-12-01,20.238,0.358,Gandhinagar,India,23.31N,72.52E
2471562,1971-01-01,19.162,0.733,Gandhinagar,India,23.31N,72.52E
2471563,1971-02-01,21.975,0.297,Gandhinagar,India,23.31N,72.52E
2471564,1971-03-01,26.627,0.431,Gandhinagar,India,23.31N,72.52E
2471565,1971-04-01,32.055,0.47,Gandhinagar,India,23.31N,72.52E
2471566,1971-05-01,32.769000000000005,0.349,Gandhinagar,India,23.31N,72.52E
2471567,1971-06-01,30.665,0.191,Gandhinagar,India,23.31N,72.52E
2471568,1971-07-01,28.119,0.307,Gandhinagar,India,23.31N,72.52E
